author_id,author_name,movement_type,prev_year,prev_countries,prev_publication_id,curr_year,curr_countries,curr_publication_id
A5041998052,Clemente Izurieta,Brazilian to Foreign,2021,BR,W3163423879,2021,US,W3190811579
A5032578352,Jean Paul Kamdem,Brazilian to Foreign,2018,BR,W2789432055,2023,CA,W4362719734
A5005194184,Diego Marcílio,Brazilian to Foreign,2019,BR,W2954469728,2020,CH,W3021638313
A5077658936,Christoph Treude,Brazilian to Foreign,2015,BR,W2101003240,2016,AU,W2510402790
A5077658936,Christoph Treude,Foreign to Brazilian,2016,AU,W2510402790,2016,BR,W2467584898
A5077658936,Christoph Treude,Brazilian to Foreign,2016,BR,W2368671040,2016,AU,W2523182588
A5077658936,Christoph Treude,Foreign to Brazilian,2016,AU,W2523182588,2016,BR,W2396718181
A5077658936,Christoph Treude,Brazilian to Foreign,2016,BR,W2396718181,2017,AU,W2765995407
A5041195402,Felipe Maia Polo,Brazilian to Foreign,2022,BR,W3190688280,2023,US,W4386366369
A5037252444,José Bellardo Villegas Salavarria,Brazilian to Foreign,2021,BR,W3167120821,2023,EC,W4387204667
A5045016749,Francisco Herrera,Foreign to Brazilian,2017,ES,W2749254779,2017,"BR, ES",W2789526227
A5045016749,Francisco Herrera,Brazilian to Foreign,2017,"BR, ES",W2789526227,2018,ES,W2884880418
A5056899131,Ramon Fraga Pereira,Brazilian to Foreign,2020,BR,W3008135457,2021,IT,W3176064495
A5032675988,Filipe R. Cogo,Brazilian to Foreign,2019,"BR, CA",W2989443621,2023,CA,W4317209725
A5076944357,Bruno Chagas,Brazilian to Foreign,2020,BR,W3105171227,2021,IE,W4210794116
A5038192704,Raul de Queiroz Mendes,Brazilian to Foreign,2020,BR,W3093404170,2023,NL,W4388579746
A5010977063,Joāo Otávio Chervinski,Brazilian to Foreign,2021,"AU, BR",W3174448527,2023,AU,W4385688888
A5037675052,Roger R. dos Santos,Foreign to Brazilian,2020,PR,W4285620308,2020,BR,W3036915154
A5085055674,Rasul Enayatifar,Brazilian to Foreign,2015,BR,W1999195032,2018,IR,W2803633784
A5051531709,Ray Neiheiser,Brazilian to Foreign,2020,BR,W3011637755,2023,AT,W4319996352
A5084499878,Wolfram Burgard,Brazilian to Foreign,2023,"BR, US",W4386076701,2023,DE,W4389666837
A5103282886,Rafael B. Stern,Foreign to Brazilian,2017,US,W2767953584,2019,BR,W2969408719
A5077682283,Telmo M. Silva Filho,Brazilian to Foreign,2021,BR,W4200156539,2022,GB,W4292832132
A5077682283,Telmo M. Silva Filho,Foreign to Brazilian,2022,GB,W4292832132,2022,BR,W4225483588
A5005482561,Peter W. Kenny,Brazilian to Foreign,2022,BR,W4293793251,2023,TT,W4388520183
A5100613889,Jonathan Li,Foreign to Brazilian,2021,CA,W3183078045,2022,"BR, CA, CN",W3128690705
A5100613889,Jonathan Li,Brazilian to Foreign,2022,"BR, CA, CN",W3128690705,2022,CA,W4205088062
A5039335917,Evelin Amorim,Brazilian to Foreign,2017,BR,W2741201359,2023,PT,W4313597114
A5026047203,Esteban Municio,Foreign to Brazilian,2020,BE,W3097269211,2020,BR,W3112921049
A5026047203,Esteban Municio,Brazilian to Foreign,2020,BR,W3112921049,2021,BE,W3136869786
A5012702448,Dante Augusto Couto Barone,Brazilian to Foreign,2018,BR,W2897335873,2020,FR,W3097292627
A5012702448,Dante Augusto Couto Barone,Foreign to Brazilian,2020,FR,W3097292627,2020,BR,W3030172870
A5076234894,Andrea Zisman,Foreign to Brazilian,2016,GB,W2560077982,2017,"BR, GB",W2744105247
A5076234894,Andrea Zisman,Brazilian to Foreign,2017,"BR, GB",W2744105247,2019,GB,W2999795274
A5015734596,Felipe André Zeiser,Brazilian to Foreign,2021,BR,W3093051993,2023,DE,W4367187225
A5015734596,Felipe André Zeiser,Foreign to Brazilian,2023,DE,W4367187225,2023,BR,W4388967009
A5075626456,Carlos Eduardo Thomaz,Brazilian to Foreign,2022,BR,W4316036110,2022,JP,W4206107126
A5075626456,Carlos Eduardo Thomaz,Foreign to Brazilian,2022,JP,W4206107126,2023,BR,W4383197786
A5080970505,Albert Bifet,Foreign to Brazilian,2015,CN,W2912912918,2017,BR,W2626498001
A5080970505,Albert Bifet,Brazilian to Foreign,2017,BR,W2626498001,2018,FR,W2893016462
A5071380196,Heitor Murilo Gomes,Brazilian to Foreign,2016,BR,W2608331844,2018,FR,W2896941490
A5071380196,Heitor Murilo Gomes,Foreign to Brazilian,2018,FR,W2892145319,2019,BR,W2921582040
A5071380196,Heitor Murilo Gomes,Brazilian to Foreign,2019,BR,W2921582040,2019,FR,W2911862380
A5034968363,Onel L. Alcaraz López,Brazilian to Foreign,2016,BR,W2561985140,2023,FI,W4362500734
A5053250970,Angelo Ferrando,Foreign to Brazilian,2019,IT,W2928736370,2022,"BR, IT",W4285794235
A5053250970,Angelo Ferrando,Brazilian to Foreign,2022,"BR, IT",W4285794235,2023,IT,W4360845889
A5036812254,Davide Ancona,Brazilian to Foreign,2022,"BR, IT",W4285794235,2023,IT,W4360845889
A5022301074,Viviana Mascardi,Foreign to Brazilian,2022,IT,W4285502294,2022,"BR, IT",W4285794235
A5022301074,Viviana Mascardi,Brazilian to Foreign,2022,"BR, IT",W4285794235,2023,IT,W4360845889
A5013500178,Danielle Alves Batista,Brazilian to Foreign,2016,BR,W2742446437,2023,CA,W4385480920
A5083239334,Ricardo M. Czekster,Brazilian to Foreign,2020,BR,W3116732355,2023,GB,W4381741512
A5080458831,Samira Afzal,Brazilian to Foreign,2020,BR,W3175743036,2023,AT,W4315607520
A5016273261,Leonardo Kayat Bittencourt,Brazilian to Foreign,2018,BR,W2906484429,2023,US,W4317865919
A5078569591,Erick Gomez-Nieto,Brazilian to Foreign,2018,BR,W2962784603,2018,PE,W2908939460
A5078569591,Erick Gomez-Nieto,Foreign to Brazilian,2019,PE,W2942535525,2019,BR,W2994227385
A5078569591,Erick Gomez-Nieto,Brazilian to Foreign,2019,BR,W2994227385,2021,PE,W3158286436
A5018868577,Felipe Grijalva,Brazilian to Foreign,2018,BR,W2802316466,2020,EC,W3107726277
A5030605260,Francisco Revson F. Pereira,Brazilian to Foreign,2018,BR,W2566064824,2019,NL,W2976371902
A5030605260,Francisco Revson F. Pereira,Foreign to Brazilian,2019,NL,W2976371902,2021,"BR, NL",W3200987404
A5030605260,Francisco Revson F. Pereira,Brazilian to Foreign,2022,"BR, IT",W3159382443,2023,"DE, IT",W4382630819
A5064131767,Henrique Rocha,Brazilian to Foreign,2017,BR,W2747183984,2023,US,W4383312015
A5008958117,Rafael Valente da Silva,Brazilian to Foreign,2022,BR,W4289656092,2023,FI,W4386495232
A5024711661,Raphael Nagao,Foreign to Brazilian,2016,US,W2376147186,2019,BR,W2971519613
A5069259459,Fábio Kon,Brazilian to Foreign,2015,BR,W2769153734,2015,CA,W2284585342
A5069259459,Fábio Kon,Foreign to Brazilian,2015,CA,W2284585342,2015,BR,W1167959827
A5087659801,André Gustavo Carlon,Brazilian to Foreign,2017,BR,W2775144560,2023,SA,W4362736882
A5077314929,Emílio Vital Brazil,Foreign to Brazilian,2016,CA,W2290111277,2017,BR,W2767933989
A5013615833,Fernando Kaway Carvalho Ota,Brazilian to Foreign,2017,BR,W2729390307,2023,LU,W4386066561
A5038194277,Alisson Medeiros,Brazilian to Foreign,2020,BR,W3034709602,2021,CH,W3171374832
A5089532766,Raphael de Vicq Ferreira da Costa,Brazilian to Foreign,2021,BR,W3162678240,2023,PT,W4389787633
A5070126615,Marcelo Antônio Marotta,Brazilian to Foreign,2021,BR,W3163315201,2022,ID,W4295681740
A5070126615,Marcelo Antônio Marotta,Foreign to Brazilian,2022,ID,W4295681740,2022,BR,W4290989036
A5028250401,Antonio Carlos Bento,Brazilian to Foreign,2019,BR,W2996842227,2021,MX,W3143170304
A5101659311,Feng Du,Foreign to Brazilian,2015,CN,W302085301,2015,"BR, CN",W2196732677
A5101659311,Feng Du,Brazilian to Foreign,2015,"BR, CN",W2196732677,2023,CN,W4385201407
A5024736790,Changyu Xia,Brazilian to Foreign,2020,BR,W2999305789,2023,CN,W4385201407
A5054510591,Predrag R. Bakić,Brazilian to Foreign,2015,BR,W2199859772,2023,SE,W4386986619
A5083802264,Cristine Griffo,Brazilian to Foreign,2019,"BR, IT",W2980795046,2023,IT,W4386508424
A5000954458,Pedro Henrique Gomes,Foreign to Brazilian,2017,US,W2619420887,2017,"BE, BR",W2768514568
A5000954458,Pedro Henrique Gomes,Brazilian to Foreign,2017,"BE, BR",W2768514568,2020,SE,W3049155900
A5000954458,Pedro Henrique Gomes,Foreign to Brazilian,2020,SE,W3049155900,2020,BR,W3049243936
A5000954458,Pedro Henrique Gomes,Brazilian to Foreign,2022,BR,W4312257493,2023,SE,W4384158049
A5020154195,Lucca Portes Cavalheiro,Brazilian to Foreign,2021,BR,W3201452291,2023,FR,W4387805643
A5007251630,Laurent Heutte,Brazilian to Foreign,2016,BR,W2554892747,2017,FR,W2771292748
A5007251630,Laurent Heutte,Foreign to Brazilian,2022,FR,W4312826742,2023,BR,W4387805643
A5079775579,Mariana A. Souza,Brazilian to Foreign,2019,BR,W2977346222,2020,CA,W3090276718
A5069811040,Bernardo Pereira Nunes,Brazilian to Foreign,2019,BR,W2971875119,2020,AU,W3094252262
A5069811040,Bernardo Pereira Nunes,Foreign to Brazilian,2020,AU,W3123449824,2020,BR,W3047192482
A5069811040,Bernardo Pereira Nunes,Brazilian to Foreign,2020,BR,W3032559254,2021,AU,W4200438254
A5080966409,Douglas O. Cardoso,Brazilian to Foreign,2021,BR,W3211309956,2023,PT,W4319072310
A5042865794,Arthur Ramos,Brazilian to Foreign,2019,"BR, US",W2964262995,2021,GB,W3186857925
A5048983070,Jaime Rolando Rojas-Huacanca,Brazilian to Foreign,2022,"BR, PE",W4220675093,2023,PE,W4390098707
A5038031006,Jorge Sá Silva,Brazilian to Foreign,2015,BR,W3162025374,2016,PT,W3007340539
A5038031006,Jorge Sá Silva,Foreign to Brazilian,2021,PT,W3186415081,2021,BR,W3202528295
A5038031006,Jorge Sá Silva,Brazilian to Foreign,2021,BR,W3202528295,2022,PT,W4295035251
A5065239769,Claudenir M. Fonseca,Brazilian to Foreign,2017,BR,W2596063216,2019,IT,W2990635509
A5028564938,Ana P. Majtey,Brazilian to Foreign,2015,BR,W1985733488,2017,AR,W2734361773
A5032796995,Carlos de Gois,Brazilian to Foreign,2021,BR,W3127248518,2023,DE,W4387769409
A5035127563,Juan Garzón,Brazilian to Foreign,2021,"BR, PH",W3190608363,2023,CO,W4387581983
A5074230777,Aras Bozkurt,Brazilian to Foreign,2021,"BR, TR, ZA",W4210417801,2021,TR,W3210933450
A5029100221,Rory McGreal,Brazilian to Foreign,2020,"BR, CA",W3092017148,2022,CA,W4297513484
A5103259228,Rafael T. Pereira,Foreign to Brazilian,2015,PT,W2284312406,2022,BR,W4296441442
A5018164102,Alberto Avritzer,Foreign to Brazilian,2020,US,W3086798928,2021,"BR, CN",W4293170381
A5018164102,Alberto Avritzer,Brazilian to Foreign,2021,"BR, CN",W4293170381,2023,US,W4388212572
A5112006033,Sébastien Ferenczi,Brazilian to Foreign,2018,"BR, FR",W2963136327,2023,FR,W4388584192
A5073475557,Isaac P. Santos,Foreign to Brazilian,2015,MN,W2322753010,2020,"BR, US",W3006849393
A5001641637,Rosiane Filipin Rangel,Foreign to Brazilian,2020,US,W3013215202,2021,BR,W4248918111
A5015101891,Oclaris Lopes Munhoz,Brazilian to Foreign,2020,BR,W3093579259,2022,US,W4280606524
A5015101891,Oclaris Lopes Munhoz,Foreign to Brazilian,2022,US,W4280606524,2023,BR,W4388487919
A5091578195,Gabriel J. A. Grabher,Brazilian to Foreign,2020,BR,W3086007304,2023,FR,W4388483178
A5044230702,Manuela Moro Cabero,Foreign to Brazilian,2017,ES,W2895583059,2019,"BR, ES",W2972403602
A5044230702,Manuela Moro Cabero,Brazilian to Foreign,2019,"BR, ES",W2972403602,2019,ES,W2961566182
A5048826966,Marcelo F. Moreno,Brazilian to Foreign,2022,BR,W4297102412,2023,DE,W4389296289
A5048826966,Marcelo F. Moreno,Foreign to Brazilian,2023,DE,W4389296289,2023,BR,W4361006284
A5079353866,Rosana Fidelis Coelho Vieira,Foreign to Brazilian,2020,CL,W3039832839,2023,BR,W4388493883
A5083101777,Ilídio Lobato Ernesto Manhique,Foreign to Brazilian,2016,MZ,W2472225984,2018,"BR, MZ",W2893318901
A5083101777,Ilídio Lobato Ernesto Manhique,Brazilian to Foreign,2019,BR,W2980908713,2022,MZ,W4312190718
A5062469450,Phablo F. S. Moura,Brazilian to Foreign,2022,BR,W4211176253,2023,BE,W4381333094
A5090909690,Matheus J. Ota,Brazilian to Foreign,2021,BR,W3175879049,2023,CA,W4381333094
A5051951613,Marco Danelutto,Brazilian to Foreign,2017,BR,W2922251844,2017,IT,W2593611378
A5091471408,Ravi Prakash,Brazilian to Foreign,2019,"BR, US",W4247951317,2022,US,W4304084087
A5015558496,Gustavo A. Nunez Segura,Brazilian to Foreign,2021,BR,W3198523660,2023,CR,W4382248127
A5034986357,Paulo Tadeu Campos Lopes,Foreign to Brazilian,2018,PT,W4243882519,2023,BR,W4381294908
A5074801427,Natália Bolfarini Tognoli,Brazilian to Foreign,2017,BR,W2747836659,2017,US,W2941851131
A5074801427,Natália Bolfarini Tognoli,Foreign to Brazilian,2017,US,W2941851131,2017,BR,W2776241834
A5112594494,Renata S. S. Guizzardi,Brazilian to Foreign,2019,BR,W2980389963,2021,NL,W3160357906
A5112594494,Renata S. S. Guizzardi,Foreign to Brazilian,2021,NL,W3160357906,2022,BR,W4284964619
A5112594494,Renata S. S. Guizzardi,Brazilian to Foreign,2022,BR,W4284964619,2023,NL,W4388773539
A5048024414,José Vitor da Silva,Brazilian to Foreign,2020,BR,W3112572294,2022,UY,W4310533673
A5048024414,José Vitor da Silva,Foreign to Brazilian,2022,UY,W4310533673,2022,BR,W4307282894
A5052712445,Liudmila Miyar Otero,Brazilian to Foreign,2019,BR,W3090359031,2019,CU,W2946033791
A5052712445,Liudmila Miyar Otero,Foreign to Brazilian,2019,CU,W2946033791,2023,BR,W4387653226
A5061170318,Lucas Morais,Brazilian to Foreign,2017,BR,W2918110182,2023,ES,W4387587494
A5061989526,Amanda Silva dos Santos Aliança,Foreign to Brazilian,2021,"CL, DE, NL",W3206162830,2023,BR,W4387188840
A5022273138,Leo Silva,Brazilian to Foreign,2020,BR,W3027944516,2022,PT,W4328028921
A5035539880,Vérica Freitas,Brazilian to Foreign,2022,BR,W4283747406,2023,DE,W4387012774
A5032291051,Mairieli Wessel,Brazilian to Foreign,2021,BR,W3173903393,2022,NL,W4309620152
A5055912992,Alejandro C. Frery,Brazilian to Foreign,2020,BR,W3049427955,2021,NZ,W3207802907
A5055912992,Alejandro C. Frery,Foreign to Brazilian,2022,NZ,W4213377117,2023,"BR, NZ",W4389096257
A5069862846,Patrícia Matsubara,Brazilian to Foreign,2021,BR,W3216550300,2021,CN,W3175778493
A5069862846,Patrícia Matsubara,Foreign to Brazilian,2021,CN,W3175778493,2021,BR,W3204215301
A5047226405,Gabriele Mencagli,Foreign to Brazilian,2018,IT,W2907029259,2018,BR,W2806301754
A5047226405,Gabriele Mencagli,Brazilian to Foreign,2018,BR,W2806301754,2019,IT,W2946213459
A5041807648,Bruno Schulze,Brazilian to Foreign,2022,BR,W4308314698,2022,NL,W4313364211
A5041807648,Bruno Schulze,Foreign to Brazilian,2022,NL,W4313364211,2023,BR,W4388967749
A5088791642,Márcia Regina da Silva,Brazilian to Foreign,2016,BR,W2607065491,2017,GB,W2595626571
A5088791642,Márcia Regina da Silva,Foreign to Brazilian,2017,GB,W2595626571,2017,BR,W2804595782
A5000857246,Eduardo Charles,Brazilian to Foreign,2016,BR,W3163383978,2023,FR,W4389332314
A5113049789,Ginalber Luiz de Oliveira Serra,Brazilian to Foreign,2017,BR,W2616288224,2017,US,W2737392365
A5113049789,Ginalber Luiz de Oliveira Serra,Foreign to Brazilian,2017,US,W2737392365,2018,BR,W2905398685
A5049665461,Janislley Oliveira de Sousa,Brazilian to Foreign,2023,BR,W4390189712,2023,KH,W4391828575
A5063353998,Roberto C. Budzinski,Brazilian to Foreign,2019,BR,W2938640007,2023,CA,W4361270042
A5045249042,Cristiano Politowski,Brazilian to Foreign,2018,BR,W2797286216,2020,CA,W3090608193
A5053547739,Luciane Patrícia Andreani Cabral,Brazilian to Foreign,2020,BR,W3146497996,2020,PR,W3160381302
A5053547739,Luciane Patrícia Andreani Cabral,Foreign to Brazilian,2020,PR,W3160381302,2023,BR,W4362633239
A5016426916,Leonardo Souza Silva,Brazilian to Foreign,2017,BR,W2769364118,2019,MZ,W2988577274
A5016426916,Leonardo Souza Silva,Foreign to Brazilian,2019,MZ,W2988577274,2020,BR,W3107006812
A5036762777,Allan Christian Krainski Ferrari,Brazilian to Foreign,2020,BR,W3048925382,2021,UY,W4213257476
A5036762777,Allan Christian Krainski Ferrari,Foreign to Brazilian,2021,UY,W4213257476,2022,BR,W4310281862
A5103226106,Leonardo Sousa,Brazilian to Foreign,2019,BR,W2972498997,2020,US,W3027212681
A5103226106,Leonardo Sousa,Foreign to Brazilian,2021,US,W3204782874,2022,BR,W4297857312
A5103226106,Leonardo Sousa,Brazilian to Foreign,2022,BR,W4297857312,2023,US,W4384009783
A5014780710,Saeed Tafazolian,Foreign to Brazilian,2018,IR,W2783161780,2019,BR,W2963046571
A5049544015,Cristovão Freitas Iglesias,Brazilian to Foreign,2019,"BR, DE, US",W3011753085,2023,CA,W4385452280
A5029834888,Andrey Zubarev,Brazilian to Foreign,2021,BR,W3208728442,2023,RU,W4322012274
A5082249198,Gabriel Germino Martins de Jesus,Brazilian to Foreign,2022,BR,W4312897562,2023,FI,W4385269742
A5101401149,Lucas N. Ferreira,Foreign to Brazilian,2016,US,W2571978652,2017,BR,W2891133400
A5101401149,Lucas N. Ferreira,Brazilian to Foreign,2017,BR,W2891133400,2019,US,W2905350655
A5102898013,Rafael J. de Moraes,Foreign to Brazilian,2017,NL,W2587634400,2017,"BR, NL",W2588444166
A5102898013,Rafael J. de Moraes,Brazilian to Foreign,2017,"BR, NL",W2588444166,2018,NL,W2890213335
A5102898013,Rafael J. de Moraes,Foreign to Brazilian,2018,NL,W2890213335,2019,"BR, NL",W2931426967
A5014400101,António Lucas Soares,Brazilian to Foreign,2015,"BR, PT",W2964021581,2023,PT,W4385551577
A5078838690,Gabriel Franco,Brazilian to Foreign,2019,BR,W2994248849,2023,US,W4385562533
A5066051452,Christiano A. P. Rodrigues,Foreign to Brazilian,2022,FR,W4225524170,2023,"BR, FR",W4368405552
A5028245523,Maurício Barcellos Almeida,Brazilian to Foreign,2020,BR,W3002739417,2020,PT,W3080491111
A5028245523,Maurício Barcellos Almeida,Foreign to Brazilian,2020,PT,W3080491111,2021,BR,W4206155279
A5028066677,Tiago Vinuto,Brazilian to Foreign,2019,BR,W2953617193,2022,US,W4296989104
A5028066677,Tiago Vinuto,Foreign to Brazilian,2022,US,W4296989104,2022,BR,W4313129253
A5022672552,Fabiano B. Ruy,Foreign to Brazilian,2017,US,W3170480327,2017,BR,W2595799331
A5100750997,Bruno Riccelli dos Santos Silva,Brazilian to Foreign,2021,BR,W3130978103,2023,"MO, US",W4367054836
A5024542758,José Paulo Machado da Costa,Brazilian to Foreign,2017,BR,W4301000494,2023,PT,W4376630055
A5073510179,Jonas Ferrigolo Melo,Brazilian to Foreign,2019,BR,W2969273202,2023,PT,W4323537618
A5104083449,Jorge Luis Ramírez Alfonsín,Foreign to Brazilian,2019,FR,W4288549251,2023,"BR, FR",W3178971392
A5087338661,Leonel Morgado,Foreign to Brazilian,2020,PT,W3047597744,2020,BR,W3109391782
A5087338661,Leonel Morgado,Brazilian to Foreign,2021,"BR, PT",W3160146960,2023,PT,W4313581992
A5025944785,António Coelho,Brazilian to Foreign,2022,"BR, PT",W4306251396,2023,PT,W4313581992
A5014538827,Fernando Cassola,Brazilian to Foreign,2021,"BR, PT",W3160146960,2023,PT,W4313581992
A5083404824,Roberto Assis Machado,Brazilian to Foreign,2020,BR,W3094056446,2023,US,W4319442161
A5083329154,Fernando Brito e Abreu,Brazilian to Foreign,2015,"BR, PT",W2296681214,2015,PT,W1526431722
A5083329154,Fernando Brito e Abreu,Foreign to Brazilian,2015,PT,W1526431722,2015,"BR, PT",W4243473186
A5083329154,Fernando Brito e Abreu,Brazilian to Foreign,2015,"BR, PT",W4243473186,2015,PT,W2011174451
A5049248004,Toacy Oliveira,Brazilian to Foreign,2017,BR,W2728717465,2018,CA,W2982496367
A5049248004,Toacy Oliveira,Foreign to Brazilian,2018,CA,W2982496367,2019,BR,W2968848019
A5046511401,Charles de Päivä Santana,Brazilian to Foreign,2020,BR,W3040874064,2022,FR,W4320503708
A5110286985,María do Carmo,Brazilian to Foreign,2022,BR,W4320061717,2022,DE,W4289946141
A5034853815,Deepak Gupta,Foreign to Brazilian,2018,IN,W2907791773,2019,"BR, IN",W2922829195
A5034853815,Deepak Gupta,Brazilian to Foreign,2019,"BR, IN",W2922829195,2019,IN,W2986423549
A5034853815,Deepak Gupta,Foreign to Brazilian,2020,IN,W3086240734,2020,BR,W3092488277
A5034853815,Deepak Gupta,Brazilian to Foreign,2020,BR,W3092488277,2020,IN,W3023637590
A5034853815,Deepak Gupta,Foreign to Brazilian,2021,IN,W3185681649,2021,BR,W3178998853
A5034853815,Deepak Gupta,Brazilian to Foreign,2021,BR,W3178998853,2022,IN,W4321843857
A5082800312,Rodrigo Batista da Silva,Foreign to Brazilian,2020,UY,W3034887479,2022,BR,W4360983529
A5022049924,Isabel Miranda,Foreign to Brazilian,2015,PT,W2221237562,2022,BR,W4382705725
A5065478553,Ângela Beatriz de Menezes Leal,Brazilian to Foreign,2021,"BR, ES",W4286930114,2022,ES,W4381624255
A5055050505,Bruno M. C. Silva,Foreign to Brazilian,2016,PT,W2514254082,2022,BR,W4388807944
A5033610976,João Y. Ishihara,Brazilian to Foreign,2015,BR,W2294680243,2015,ES,W2079605428
A5033610976,João Y. Ishihara,Foreign to Brazilian,2015,ES,W2079605428,2016,BR,W2290560927
A5033401451,Pedro Costa Campos Filho,Foreign to Brazilian,2022,AO,W4395104717,2022,BR,W4395104733
A5070941369,Maria Cristina Palma Mungioli,Brazilian to Foreign,2022,BR,W4384397787,2022,PE,W4384397798
A5053225938,Anderson Lopes da Silva,Brazilian to Foreign,2019,"BR, PT, US",W3022230368,2022,TH,W4384397787
A5037904516,Edmilson Alves dos Santos Júnior,Foreign to Brazilian,2017,GB,W2768440919,2018,BR,W3127402660
A5102935340,K. Shankar,Foreign to Brazilian,2018,IN,W2907791773,2021,BR,W3201786179
A5091146473,Gabriella Pinheiro,Foreign to Brazilian,2022,ES,W4306354074,2022,BR,W4306354084
A5012313198,Antônio Fernandes Costa Lima,Foreign to Brazilian,2022,ES,W4306354074,2022,BR,W4306354084
A5036196638,Alex Sandra Ávila Minasi,Brazilian to Foreign,2022,BR,W4307049451,2022,PT,W4303195809
A5006978003,Dener Ottolini,Brazilian to Foreign,2022,BR,W4312270210,2022,IT,W4211116191
A5088271748,Bjørn Ursin,Brazilian to Foreign,2018,BR,W2892365861,2022,NO,W4312380312
